                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                0.76937,                 1.0055,                0.38709,                0.86309,                0.86224,                0.66776,                0.78664,                0.59306,                 0.8444,                0.65234,                0.76105,                0.53985,                0.86095,                 1.3697,                0.42905,                 1.0193,              0.0010894,              0.0010894,              0.0010894
                    107,                0.72995,                0.97147,                0.37585,                 0.8509,                 0.8143,                0.64285,                0.76761,                0.57349,                0.84947,                0.62795,                0.74541,                0.52412,                0.86983,                 1.3454,                0.42676,                 1.0175,              0.0010839,              0.0010839,              0.0010839
                    108,                0.74178,                0.97087,                0.37556,                0.85345,                0.83346,                0.68338,                0.74183,                0.55277,                0.81447,                0.66233,                 0.7464,                0.51451,                0.87614,                  1.304,                0.42182,                 1.0189,              0.0010784,              0.0010784,              0.0010784
                    109,                  0.764,                0.98438,                0.38107,                0.85124,                0.89375,                0.79637,                0.81758,                0.64597,                0.86925,                0.77464,                0.81238,                0.59547,                0.87576,                 1.3487,                0.41803,                  1.014,              0.0010729,              0.0010729,              0.0010729
                    110,                0.74596,                0.96785,                0.37561,                0.85395,                 0.9467,                0.81663,                0.86539,                0.68861,                 0.9239,                0.79651,                0.84322,                0.62836,                0.87396,                  1.377,                0.43065,                 1.0148,              0.0010674,              0.0010674,              0.0010674
                    111,                0.71308,                0.94939,                0.36755,                0.85338,                0.88243,                0.79323,                0.86523,                0.69395,                 0.8821,                0.75662,                0.84287,                0.63935,                0.85065,                  1.377,                0.42508,                 1.0029,              0.0010619,              0.0010619,              0.0010619
                    112,                0.72745,                0.95234,                0.37122,                0.85277,                0.87072,                0.67019,                0.80324,                0.62826,                0.84668,                 0.6516,                0.77762,                0.56284,                0.87981,                 1.3864,                0.43109,                  1.016,              0.0010564,              0.0010564,              0.0010564
                    113,                0.75243,                0.97517,                0.37883,                0.85525,                0.91596,                0.70534,                0.82439,                0.64966,                0.90867,                0.67773,                0.79816,                0.58072,                0.87382,                 1.4142,                0.43043,                  1.013,              0.0010509,              0.0010509,              0.0010509
                    114,                0.74243,                0.95954,                0.37642,                 0.8502,                0.93116,                0.75718,                 0.8461,                0.64578,                0.90334,                0.73439,                0.81823,                0.56412,                 0.8693,                 1.3788,                0.41795,                 1.0161,              0.0010454,              0.0010454,              0.0010454
                    115,                0.73373,                 0.9546,                0.37444,                0.85769,                0.87204,                0.74029,                0.82633,                0.64838,                0.88235,                0.72419,                0.80272,                0.59688,                0.85957,                 1.3883,                0.41516,                  1.015,              0.0010399,              0.0010399,              0.0010399
                    116,                0.71858,                0.94709,                 0.3711,                 0.8547,                0.81334,                 0.7925,                0.84235,                0.62919,                0.78602,                0.77051,                0.81625,                0.60931,                0.86703,                  1.336,                0.42536,                 1.0061,              0.0010344,              0.0010344,              0.0010344
                    117,                0.73648,                0.95435,                0.37257,                0.85559,                 0.8358,                0.82599,                 0.8693,                0.70486,                0.82593,                0.78904,                0.84105,                0.64993,                0.84865,                 1.3483,                0.42122,                0.99869,              0.0010289,              0.0010289,              0.0010289
                    118,                0.73514,                0.94745,                0.37361,                0.85279,                0.78249,                0.82153,                0.88013,                0.71158,                 0.8482,                0.74672,                0.84989,                0.62869,                 0.8689,                 1.3879,                0.42857,                 1.0007,              0.0010234,              0.0010234,              0.0010234
                    119,                0.72891,                0.94719,                0.37241,                0.85337,                0.89022,                 0.7299,                0.84304,                0.70699,                0.86298,                0.70415,                0.81763,                0.61692,                0.88317,                  1.405,                0.43452,                 1.0185,              0.0010179,              0.0010179,              0.0010179
                    120,                0.72431,                0.94182,                0.37022,                 0.8509,                0.83065,                0.83258,                0.81934,                0.65689,                0.80315,                0.81022,                0.79599,                0.58171,                0.86978,                 1.3246,                0.42963,                 1.0204,              0.0010124,              0.0010124,              0.0010124
                    121,                0.73398,                 0.9529,                0.37405,                0.85212,                0.77102,                0.84973,                0.83158,                0.65372,                 0.7456,                0.82783,                0.81142,                0.60116,                0.87514,                 1.3816,                0.43141,                 1.0269,              0.0010069,              0.0010069,              0.0010069
                    122,                0.74001,                0.94832,                0.37377,                0.85088,                0.78391,                0.81029,                0.80318,                0.61345,                0.75917,                0.78985,                0.78229,                0.55034,                0.86036,                 1.3762,                0.42311,                 1.0222,              0.0010014,              0.0010014,              0.0010014
                    123,                0.71621,                0.92961,                0.37255,                0.84801,                0.80877,                0.79878,                 0.7954,                0.60229,                0.78867,                0.78418,                0.77347,                0.54292,                0.86029,                 1.3367,                0.42977,                 1.0303,             0.00099587,             0.00099587,             0.00099587
                    124,                0.72256,                0.94386,                0.37324,                0.84985,                0.92461,                0.76048,                0.84236,                0.69768,                0.82753,                0.82097,                0.84407,                0.62461,                0.85938,                 1.3827,                0.42973,                 1.0269,             0.00099036,             0.00099036,             0.00099036
                    125,                0.70805,                0.92665,                0.36115,                0.84695,                0.80896,                0.82713,                0.85688,                0.68209,                0.84577,                0.74564,                0.83209,                 0.6333,                0.86202,                 1.3444,                0.43153,                 1.0252,             0.00098486,             0.00098486,             0.00098486
                    126,                0.70444,                0.93993,                0.36643,                0.85218,                0.94845,                0.71756,                0.85007,                0.67221,                0.91979,                 0.6955,                0.82136,                0.59494,                0.87561,                 1.4132,                0.41079,                 1.0296,             0.00097936,             0.00097936,             0.00097936
                    127,                 0.7178,                0.95424,                0.36957,                0.85838,                0.91219,                0.62562,                0.77141,                0.60585,                0.88743,                0.60547,                 0.7342,                0.54205,                  0.875,                 1.3888,                0.41889,                 1.0231,             0.00097386,             0.00097386,             0.00097386
                    128,                 0.7151,                 0.9344,                0.37106,                 0.8492,                 0.7224,                0.83581,                0.72263,                0.53981,                0.69021,                0.81087,                0.69845,                0.47127,                0.87562,                 1.3655,                0.41684,                 1.0274,             0.00096836,             0.00096836,             0.00096836
                    129,                0.72175,                0.91747,                0.37118,                0.84789,                0.78543,                0.69405,                0.78582,                0.60349,                0.78753,                0.65335,                0.74625,                0.52078,                0.86789,                 1.3955,                0.41199,                  1.031,             0.00096286,             0.00096286,             0.00096286
                    130,                0.72692,                0.95276,                0.36926,                0.84901,                0.79908,                 0.6576,                0.81347,                0.62628,                0.76088,                0.61631,                 0.7521,                0.54823,                0.87886,                 1.3394,                0.41138,                 1.0394,             0.00095736,             0.00095736,             0.00095736
                    131,                0.70628,                0.93069,                0.36813,                0.85239,                0.81577,                0.78872,                0.83783,                0.64212,                0.78491,                0.76557,                0.81064,                0.57099,                0.86412,                 1.3589,                0.41871,                 1.0337,             0.00095186,             0.00095186,             0.00095186
                    132,                0.71981,                0.94599,                0.36492,                0.85304,                0.88519,                0.78932,                0.87525,                0.68576,                0.85832,                0.76833,                0.85234,                0.63311,                0.87125,                  1.369,                0.42043,                  1.035,             0.00094636,             0.00094636,             0.00094636
                    133,                0.70797,                0.93536,                0.36235,                0.84961,                0.81872,                0.80897,                0.86357,                0.68176,                0.79188,                0.78717,                0.84341,                0.63293,                0.86218,                 1.3345,                 0.4135,                 1.0267,             0.00094085,             0.00094085,             0.00094085
                    134,                0.71677,                0.96008,                0.36424,                0.85213,                0.86472,                0.73276,                0.83101,                0.67209,                0.84138,                0.71017,                0.81047,                0.61013,                0.86737,                 1.3159,                 0.4259,                 1.0279,             0.00093535,             0.00093535,             0.00093535
                    135,                0.68745,                0.90387,                0.35514,                0.84199,                0.81571,                0.71664,                0.79889,                0.62023,                0.80027,                0.69562,                0.77573,                0.56274,                0.84683,                 1.3463,                0.40364,                 1.0266,             0.00092985,             0.00092985,             0.00092985
                    136,                0.70417,                0.91935,                0.36142,                0.84365,                0.80684,                0.72497,                0.77838,                0.58082,                0.80333,                0.70971,                0.75466,                0.52554,                0.85824,                 1.3422,                0.40389,                 1.0343,             0.00092435,             0.00092435,             0.00092435
                    137,                0.71494,                0.92434,                0.36117,                0.84064,                0.77741,                0.70661,                0.77994,                0.59279,                0.76256,                 0.6857,                0.75475,                0.52641,                 0.8755,                 1.3661,                0.41735,                   1.04,             0.00091885,             0.00091885,             0.00091885
                    138,                0.69379,                0.91812,                0.35771,                0.84392,                0.86172,                0.73441,                0.85265,                 0.6385,                0.79817,                0.67825,                0.78972,                0.58767,                0.87585,                 1.3773,                0.41141,                  1.027,             0.00091335,             0.00091335,             0.00091335
                    139,                0.70372,                0.92722,                0.35853,                0.84352,                0.91572,                0.74471,                0.85313,                  0.652,                0.89117,                0.72196,                 0.8241,                0.58104,                0.88701,                 1.4614,                0.41377,                 1.0252,             0.00090785,             0.00090785,             0.00090785
                    140,                0.71117,                0.91869,                0.35849,                0.84998,                0.82614,                0.78379,                0.83586,                0.63258,                0.74863,                0.70039,                0.75681,                0.55642,                0.86452,                 1.3641,                0.40558,                 1.0269,             0.00090235,             0.00090235,             0.00090235
                    141,                0.70393,                0.94853,                0.35846,                0.84599,                0.85204,                0.79893,                0.85997,                0.68226,                0.82082,                0.77271,                0.83752,                0.62766,                0.84781,                 1.3241,                0.39707,                 1.0195,             0.00089685,             0.00089685,             0.00089685
                    142,                0.71093,                0.92883,                0.36181,                0.84528,                0.89821,                0.74935,                 0.8631,                0.67292,                0.90172,                0.71843,                 0.8429,                0.62412,                0.84006,                 1.3142,                 0.3949,                 1.0144,             0.00089134,             0.00089134,             0.00089134
                    143,                0.68657,                0.89269,                0.34884,                0.84907,                0.78864,                0.73798,                 0.8334,                0.65368,                0.80516,                0.67039,                0.80724,                0.57928,                0.83638,                 1.3272,                0.40094,                 1.0122,             0.00088584,             0.00088584,             0.00088584
                    144,                0.68457,                0.90324,                0.35092,                0.83884,                0.74303,                0.75197,                0.73088,                0.52778,                0.71178,                0.72715,                0.70165,                0.44294,                0.84839,                 1.3412,                0.40905,                 1.0159,             0.00088034,             0.00088034,             0.00088034
                    145,                0.68029,                0.89367,                0.34838,                0.83749,                0.74521,                0.75473,                0.76695,                0.57634,                0.69491,                0.69871,                0.69794,                0.48063,                0.85275,                  1.379,                0.40283,                 1.0162,             0.00087484,             0.00087484,             0.00087484
                    146,                0.67728,                0.88349,                0.34674,                0.84368,                0.89959,                0.83201,                0.87412,                 0.6976,                0.86859,                0.80561,                0.84881,                0.61852,                0.86668,                 1.3472,                 0.4037,                 1.0281,             0.00086934,             0.00086934,             0.00086934
                    147,                 0.6993,                0.94172,                0.35758,                0.84847,                0.78716,                0.83001,                0.85199,                0.69145,                0.76652,                0.79907,                0.82943,                0.61749,                0.85366,                  1.346,                0.40693,                 1.0233,             0.00086384,             0.00086384,             0.00086384
                    148,                0.67847,                0.89769,                0.35126,                0.84868,                0.89499,                0.78855,                0.86113,                0.69131,                0.86561,                0.76699,                0.84107,                0.62068,                0.84273,                 1.3442,                 0.4088,                 1.0238,             0.00085834,             0.00085834,             0.00085834
                    149,                0.67792,                0.89086,                0.35043,                0.84058,                0.93774,                0.73345,                0.85946,                 0.6878,                0.91445,                0.71718,                0.83678,                0.61526,                0.86888,                 1.3417,                0.41181,                 1.0282,             0.00085284,             0.00085284,             0.00085284
                    150,                 0.6928,                0.92339,                0.35335,                0.83485,                0.81785,                0.74946,                0.86365,                0.65583,                0.80361,                0.73172,                0.83724,                0.59569,                0.86117,                 1.3257,                0.40931,                  1.021,             0.00084734,             0.00084734,             0.00084734
                    151,                0.67281,                0.88422,                0.34779,                0.83634,                0.84351,                0.78819,                0.84798,                0.65045,                0.81618,                0.76649,                0.82297,                0.59107,                0.86057,                 1.3042,                 0.4087,                 1.0291,             0.00084184,             0.00084184,             0.00084184
                    152,                0.66937,                0.88633,                0.34424,                0.83827,                0.76415,                0.74544,                0.79386,                0.60643,                0.72952,                0.71853,                0.76792,                0.54761,                0.85545,                 1.3193,                0.41732,                  1.035,             0.00083633,             0.00083633,             0.00083633
                    153,                0.67765,                0.89477,                0.34402,                0.84176,                0.74324,                0.78636,                0.81617,                0.59563,                0.71148,                0.75962,                0.79213,                0.54133,                 0.8647,                 1.3498,                 0.4117,                 1.0379,             0.00083083,             0.00083083,             0.00083083
                    154,                0.67801,                 0.9012,                0.34215,                0.84378,                0.70618,                0.72005,                0.76696,                 0.5723,                 0.6412,                0.66138,                0.70489,                0.50972,                 0.8508,                 1.3746,                0.40573,                 1.0275,             0.00082533,             0.00082533,             0.00082533
                    155,                0.66319,                0.88016,                0.34408,                0.83916,                0.77734,                0.69911,                 0.7899,                  0.589,                0.76149,                0.67207,                0.78301,                0.53803,                0.87408,                  1.396,                0.41953,                 1.0462,             0.00081983,             0.00081983,             0.00081983
                    156,                 0.6622,                0.88978,                0.34361,                0.83951,                0.73959,                0.76015,                0.77786,                0.56199,                0.72835,                0.69939,                0.74904,                 0.5237,                0.85865,                 1.4015,                0.42331,                 1.0353,             0.00081433,             0.00081433,             0.00081433
                    157,                0.66485,                0.87625,                0.33929,                 0.8397,                0.85639,                0.72322,                0.81971,                0.60909,                 0.8124,                0.67343,                0.77121,                0.56225,                0.85088,                 1.3733,                0.41023,                 1.0286,             0.00080883,             0.00080883,             0.00080883
                    158,                0.65782,                0.87772,                0.34164,                0.84177,                0.89691,                0.71578,                0.84108,                0.63502,                0.84705,                0.66689,                0.78885,                0.59593,                 0.8475,                 1.3486,                0.41438,                 1.0275,             0.00080333,             0.00080333,             0.00080333
                    159,                0.68569,                0.88337,                0.34591,                0.83794,                0.75299,                0.73542,                0.80542,                0.59882,                0.80164,                0.63736,                0.78101,                0.54791,                 0.8581,                 1.3744,                 0.4025,                 1.0412,             0.00079783,             0.00079783,             0.00079783
                    160,                0.68151,                0.89076,                0.34964,                0.83771,                0.80017,                0.76138,                 0.8212,                0.60275,                0.74846,                0.70967,                0.77418,                0.52101,                0.87156,                  1.367,                0.40927,                  1.051,             0.00079233,             0.00079233,             0.00079233
                    161,                0.68218,                0.89552,                0.34634,                  0.839,                0.82683,                0.75076,                 0.8314,                0.62349,                0.80146,                0.73156,                0.80812,                0.54289,                0.87899,                 1.3874,                0.41074,                 1.0507,             0.00078682,             0.00078682,             0.00078682
                    162,                0.66591,                0.88707,                0.33887,                0.83772,                0.86996,                0.68211,                0.81154,                0.63398,                0.89379,                0.66447,                0.78881,                0.55321,                0.86249,                 1.3821,                 0.4034,                 1.0355,             0.00078132,             0.00078132,             0.00078132
                    163,                0.65031,                 0.8683,                0.33897,                0.83379,                 0.8694,                0.71448,                0.82818,                0.65337,                0.86845,                0.68944,                0.80578,                0.57302,                0.84825,                 1.3777,                0.40332,                 1.0251,             0.00077582,             0.00077582,             0.00077582
                    164,                0.65466,                0.86391,                0.33755,                0.83536,                0.87861,                0.76416,                0.81441,                0.63901,                0.85544,                0.73337,                 0.7901,                0.56147,                0.83882,                 1.3591,                0.39772,                 1.0066,             0.00077032,             0.00077032,             0.00077032
                    165,                0.65142,                0.87276,                0.33455,                0.83514,                0.83794,                0.81148,                0.86488,                0.70312,                0.80367,                0.78369,                 0.8391,                0.62264,                0.83946,                 1.3612,                0.40368,                 1.0107,             0.00076482,             0.00076482,             0.00076482
                    166,                0.65101,                0.86387,                0.33439,                0.83613,                0.85944,                0.79966,                0.86124,                0.67815,                0.83401,                0.76899,                0.83373,                0.60649,                0.83771,                 1.3479,                0.38948,                 1.0152,             0.00075932,             0.00075932,             0.00075932
                    167,                0.66111,                0.89508,                0.33707,                0.83597,                0.82331,                0.79412,                0.85102,                0.66697,                0.84568,                0.71455,                0.82584,                0.59696,                0.83718,                 1.3733,                0.40549,                 1.0194,             0.00075382,             0.00075382,             0.00075382
                    168,                0.66866,                0.88779,                0.33747,                  0.841,                0.76615,                0.76483,                0.82684,                0.66994,                0.77015,                0.71944,                0.80185,                0.60227,                0.84786,                 1.3664,                 0.4001,                 1.0282,             0.00074832,             0.00074832,             0.00074832
                    169,                0.64538,                0.88838,                0.33441,                0.83972,                0.81493,                0.79519,                0.85553,                0.68245,                0.78462,                0.77217,                0.82938,                0.62022,                 0.8393,                 1.3994,                0.38987,                 1.0283,             0.00074282,             0.00074282,             0.00074282
                    170,                0.65865,                0.84687,                0.33801,                0.83735,                0.88103,                0.75953,                0.84825,                0.67269,                0.86586,                0.73303,                0.82841,                0.61128,                0.84333,                 1.3839,                0.39587,                 1.0293,             0.00073731,             0.00073731,             0.00073731
                    171,                 0.6504,                0.85082,                 0.3374,                0.83512,                0.82204,                0.76856,                0.80279,                0.61311,                0.81457,                0.70549,                0.78257,                0.55339,                0.85301,                 1.3595,                0.40662,                 1.0399,             0.00073181,             0.00073181,             0.00073181
                    172,                0.65315,                0.87012,                0.33827,                0.83536,                0.89845,                0.71865,                0.83357,                0.62344,                0.87691,                0.70232,                0.81423,                0.57128,                0.85033,                 1.3648,                0.40458,                 1.0371,             0.00072631,             0.00072631,             0.00072631
                    173,                0.65439,                0.87705,                0.33871,                0.83326,                 0.8646,                0.65233,                0.79712,                0.61787,                 0.8902,                 0.6734,                0.80734,                0.55915,                0.84717,                 1.3839,                 0.3979,                 1.0297,             0.00072081,             0.00072081,             0.00072081
                    174,                0.65776,                0.87631,                  0.339,                0.83581,                0.80922,                0.70693,                0.77976,                0.61651,                0.81366,                0.71318,                 0.7861,                 0.5772,                0.84234,                  1.401,                 0.3983,                 1.0254,             0.00071531,             0.00071531,             0.00071531
                    175,                0.64223,                0.86088,                0.33593,                0.83199,                0.74963,                0.69992,                0.77338,                0.59279,                0.72763,                 0.6714,                0.74701,                0.52793,                0.85388,                  1.404,                0.40083,                 1.0309,             0.00070981,             0.00070981,             0.00070981
                    176,                0.63801,                0.84181,                0.33323,                0.83083,                0.83891,                0.75735,                0.83812,                0.66145,                0.94668,                0.66155,                0.81474,                0.59717,                0.84665,                 1.3898,                0.39868,                 1.0328,             0.00070431,             0.00070431,             0.00070431
                    177,                0.62696,                0.84277,                0.32824,                0.83847,                0.97445,                0.81129,                0.88431,                0.71826,                0.94161,                0.78554,                 0.8579,                0.64501,                0.86108,                 1.3981,                 0.3966,                 1.0416,             0.00069881,             0.00069881,             0.00069881
                    178,                0.62975,                0.83254,                0.32981,                0.82925,                0.88766,                0.77383,                 0.8754,                 0.7073,                0.86614,                0.75395,                  0.848,                0.65235,                0.84919,                 1.4132,                0.39816,                 1.0354,             0.00069331,             0.00069331,             0.00069331
                    179,                0.63945,                0.84095,                0.32889,                0.82927,                0.92833,                0.75045,                0.87273,                0.70394,                0.90393,                0.73133,                 0.8471,                0.64051,                0.85615,                 1.4361,                0.39063,                 1.0349,              0.0006878,              0.0006878,              0.0006878
                    180,                0.65657,                 0.8655,                0.33363,                0.83516,                0.94329,                0.73642,                0.85925,                0.68504,                0.91981,                0.71569,                0.83537,                0.62159,                0.84321,                  1.383,                0.40044,                 1.0262,              0.0006823,              0.0006823,              0.0006823
                    181,                0.64731,                0.85493,                0.33272,                0.83011,                0.85744,                0.73631,                0.83719,                0.65458,                0.82638,                0.71167,                0.80892,                0.60304,                0.83946,                 1.3764,                0.39789,                 1.0299,              0.0006768,              0.0006768,              0.0006768
                    182,                0.66372,                0.85639,                0.33227,                 0.8305,                0.85368,                0.76815,                 0.8225,                0.66493,                0.82395,                0.74243,                0.79451,                0.60649,                0.84602,                 1.3559,                0.39899,                 1.0239,              0.0006713,              0.0006713,              0.0006713
                    183,                0.63543,                0.84226,                0.32957,                0.83495,                0.88951,                0.76748,                 0.8568,                0.68641,                0.85874,                0.74388,                0.83278,                0.61659,                0.85068,                 1.3579,                 0.3912,                 1.0207,              0.0006658,              0.0006658,              0.0006658
                    184,                0.62767,                0.82356,                0.32367,                0.83269,                0.94184,                0.73668,                0.85828,                0.68614,                0.91164,                0.71313,                0.83301,                0.63613,                0.83317,                 1.3809,                0.39497,                 1.0103,              0.0006603,              0.0006603,              0.0006603
                    185,                0.63706,                0.83756,                0.32734,                0.83129,                0.90205,                0.74688,                0.83409,                0.64972,                0.87889,                0.71675,                0.81048,                0.59299,                0.84122,                 1.4037,                0.39442,                 1.0214,              0.0006548,              0.0006548,              0.0006548
                    186,                0.61692,                0.82255,                 0.3261,                   0.83,                 0.8471,                0.73759,                 0.8044,                0.64496,                0.84029,                0.70466,                 0.7825,                0.57305,                0.83537,                 1.3634,                0.39347,                 1.0177,              0.0006493,              0.0006493,              0.0006493
                    187,                0.62302,                0.84351,                 0.3255,                0.83019,                0.84912,                0.72329,                0.80648,                0.63952,                0.82612,                 0.7056,                0.78557,                0.57356,                0.83621,                 1.3389,                0.39577,                 1.0209,              0.0006438,              0.0006438,              0.0006438
                    188,                0.63304,                0.84955,                0.32653,                0.83404,                0.72563,                0.75188,                0.77472,                0.61306,                0.79369,                0.64622,                0.75141,                 0.5571,                0.84148,                 1.3465,                0.39569,                 1.0267,             0.00063829,             0.00063829,             0.00063829
                    189,                 0.6319,                0.86029,                0.33449,                0.83582,                0.84031,                0.69138,                0.76847,                0.60316,                0.82379,                0.66337,                0.74624,                0.53158,                0.84209,                 1.3644,                0.39804,                 1.0215,             0.00063279,             0.00063279,             0.00063279
                    190,                0.62821,                0.83978,                0.32951,                0.83428,                0.85987,                0.80804,                0.84219,                0.60704,                0.82673,                0.78121,                0.81547,                0.56294,                0.84222,                 1.3736,                0.39145,                 1.0171,             0.00062729,             0.00062729,             0.00062729
                    191,                 0.6421,                0.84607,                0.32951,                0.83418,                0.86922,                0.80798,                0.86599,                0.65342,                0.84101,                0.78309,                0.84701,                0.61738,                0.85777,                 1.3477,                0.39643,                 1.0313,             0.00062179,             0.00062179,             0.00062179
                    192,                0.63017,                0.83367,                0.32751,                0.83534,                0.87465,                0.75029,                0.86434,                0.68838,                0.86426,                0.73474,                 0.8467,                0.64991,                0.84915,                 1.3499,                0.39671,                 1.0241,             0.00061629,             0.00061629,             0.00061629
                    193,                0.63259,                0.82943,                0.32727,                0.83285,                0.88301,                0.78425,                0.88053,                0.73745,                0.86047,                0.76368,                0.86652,                0.68761,                0.82617,                 1.3555,                0.38865,                 1.0092,             0.00061079,             0.00061079,             0.00061079
                    194,                0.62162,                0.82457,                0.32449,                 0.8326,                0.87226,                0.83808,                0.88887,                0.72018,                0.84423,                0.81512,                0.86803,                0.67194,                0.83436,                 1.3694,                0.38927,                 1.0214,             0.00060529,             0.00060529,             0.00060529
                    195,                0.64494,                0.83282,                0.32994,                0.82818,                0.86142,                0.80778,                0.86891,                0.67262,                0.86136,                0.76742,                0.84513,                0.63831,                0.84765,                 1.4249,                0.39462,                 1.0342,             0.00059979,             0.00059979,             0.00059979
                    196,                0.63582,                0.84897,                0.32735,                0.82926,                0.88955,                0.79401,                0.83936,                0.64229,                0.86483,                0.76935,                0.81708,                0.60188,                0.84626,                 1.4388,                0.38996,                 1.0315,             0.00059429,             0.00059429,             0.00059429
                    197,                0.62216,                0.84239,                 0.3238,                0.82265,                0.85276,                0.79322,                0.83641,                0.65016,                0.84778,                0.75994,                0.81294,                0.59902,                0.83001,                 1.3711,                 0.3899,                  1.017,             0.00058878,             0.00058878,             0.00058878
                    198,                0.61809,                0.82487,                0.32119,                0.82849,                0.84209,                0.80828,                 0.8651,                0.69063,                0.88819,                0.72986,                0.84667,                0.62741,                0.82652,                 1.3253,                0.39061,                 1.0245,             0.00058328,             0.00058328,             0.00058328
                    199,                0.60128,                0.81778,                0.31656,                0.83434,                0.83217,                0.81764,                  0.864,                0.64917,                0.79669,                0.78889,                0.83805,                0.60087,                 0.8364,                 1.3445,                0.39386,                 1.0254,             0.00057778,             0.00057778,             0.00057778
                    200,                0.61052,                0.81466,                0.32093,                0.83075,                 0.8313,                0.81957,                0.87365,                0.63286,                0.80114,                0.79317,                0.85106,                0.58398,                0.82536,                 1.3693,                0.39254,                 1.0198,             0.00057228,             0.00057228,             0.00057228
                    201,                0.63201,                0.83786,                0.32486,                0.82927,                0.91178,                0.77545,                0.84874,                0.62753,                0.87761,                0.74817,                0.82316,                 0.5731,                0.83334,                 1.3725,                 0.3908,                 1.0252,             0.00056678,             0.00056678,             0.00056678
                    202,                 0.6362,                0.83864,                0.32539,                0.82374,                 0.8586,                0.76878,                0.84439,                0.63342,                0.83767,                0.73911,                0.81996,                 0.5948,                0.83023,                 1.3381,                0.38063,                 1.0254,             0.00056128,             0.00056128,             0.00056128
                    203,                0.61628,                0.80837,                0.32239,                0.82917,                0.81257,                0.84126,                0.87358,                0.63693,                0.78241,                0.81579,                0.85137,                0.61609,                0.84283,                 1.3791,                0.38153,                 1.0301,             0.00055578,             0.00055578,             0.00055578
                    204,                0.62254,                 0.8285,                0.31858,                0.82701,                0.84306,                0.84672,                0.86512,                0.62977,                0.81243,                0.82147,                 0.8572,                 0.6171,                0.84713,                  1.356,                 0.3855,                 1.0378,             0.00055028,             0.00055028,             0.00055028
                    205,                0.61988,                 0.8254,                0.32113,                0.82773,                0.95277,                0.75944,                0.87106,                0.64705,                0.93857,                0.73242,                  0.855,                0.62742,                0.83871,                 1.3454,                 0.3924,                 1.0337,             0.00054478,             0.00054478,             0.00054478
                    206,                0.61337,                0.79574,                0.31828,                 0.8257,                0.79777,                0.84321,                0.83315,                0.61647,                0.76629,                0.81731,                0.81653,                0.56661,                0.84358,                  1.376,                0.40178,                 1.0356,             0.00053927,             0.00053927,             0.00053927
                    207,                0.60498,                0.81237,                0.31394,                 0.8258,                0.77816,                0.84666,                0.85828,                0.61823,                0.74605,                0.82042,                0.83537,                0.55402,                0.82557,                  1.361,                0.39602,                 1.0196,             0.00053377,             0.00053377,             0.00053377
                    208,                0.61741,                0.82637,                0.31452,                0.82511,                0.86365,                0.78122,                0.87582,                0.66374,                0.88434,                0.74225,                0.85427,                0.60335,                 0.8345,                 1.3693,                0.39866,                 1.0224,             0.00052827,             0.00052827,             0.00052827
                    209,                0.59663,                0.79789,                0.31119,                0.82652,                0.88201,                0.78119,                0.86205,                0.67291,                0.85863,                 0.7616,                0.83973,                0.62679,                0.83325,                 1.3962,                0.40643,                 1.0214,             0.00052277,             0.00052277,             0.00052277
                    210,                0.60306,                0.78959,                0.31214,                0.81941,                0.82645,                0.80109,                0.87168,                0.69789,                0.80169,                0.77486,                0.84625,                0.64826,                0.83429,                 1.4445,                0.39868,                 1.0183,             0.00051727,             0.00051727,             0.00051727
                    211,                0.60621,                0.80424,                0.31598,                0.82333,                0.88871,                 0.8087,                 0.8821,                0.70709,                 0.8623,                0.78307,                0.86046,                0.66229,                0.83665,                 1.4016,                0.39653,                 1.0241,             0.00051177,             0.00051177,             0.00051177
                    212,                0.60746,                0.81986,                0.31263,                0.82402,                0.92249,                0.83352,                0.89085,                0.69467,                0.89246,                0.80949,                0.86708,                0.63051,                0.84295,                 1.4209,                0.39299,                 1.0326,             0.00050627,             0.00050627,             0.00050627
                    213,                0.61338,                0.82742,                0.31313,                0.82099,                0.88958,                0.83337,                0.88519,                0.65856,                0.86417,                0.80876,                0.86383,                0.58565,                0.83723,                 1.4085,                0.39014,                 1.0254,             0.00050077,             0.00050077,             0.00050077
                    214,                0.61946,                0.80601,                0.31796,                0.81696,                0.88689,                0.79812,                0.87658,                 0.6642,                0.86465,                0.76934,                0.83656,                0.59487,                0.83135,                 1.4092,                0.39806,                 1.0242,             0.00049527,             0.00049527,             0.00049527
                    215,                0.60077,                0.80792,                0.31227,                0.82125,                0.91969,                 0.8368,                0.89562,                0.70611,                0.89028,                0.81044,                0.86862,                0.63105,                0.83411,                 1.4221,                0.39664,                 1.0247,             0.00048976,             0.00048976,             0.00048976
                    216,                0.59946,                0.79667,                0.31212,                0.82825,                0.82324,                0.81167,                0.87648,                0.68053,                0.88151,                0.71819,                 0.8496,                0.61118,                0.83887,                 1.4814,                0.39664,                 1.0261,             0.00048426,             0.00048426,             0.00048426
